eid,cid,et,tp,id
"9391395844792","9493425829504","Property","9893,70","11.08.2023 21:45:44"
"585939462354","8094988292110","Property","43271,31","11.08.2023 21:45:44"
"3236604126714","1272667332630","Bodily Injury","17910,39","11.08.2023 21:45:44"
"8015466600697","3441150479741","Property","33346,33","11.08.2023 21:45:44"
"6760967991076","9683118114333","Bodily Injury","5866,28","11.08.2023 21:45:44"
"9620571665795","135114636457","Property","33731,50","11.08.2023 21:45:44"
"4073202303004","877457232594","Bodily Injury","35453,39","11.08.2023 21:45:44"
"2172229690634","6523874696633","Bodily Injury","43560,10","11.08.2023 21:45:44"
"4164365843383","4304515049403","Vehicle","31962,30","11.08.2023 21:45:44"
"3072885442797","8978328255745","Bodily Injury","14523,24","11.08.2023 21:45:44"
"7497599720243","3055622891822","Bodily Injury","46994,34","11.08.2023 21:45:44"
"7963703535504","5227430461006","Bodily Injury","23758,46","11.08.2023 21:45:44"
"2750610396458","8478411396026","Vehicle","42074,85","11.08.2023 21:45:44"
"6101629449633","1114204316288","Property","25791,78","11.08.2023 21:45:44"
"6646903702421","409269101779","Bodily Injury","27325,09","11.08.2023 21:45:44"
"1175020646678","690823960009","Property","16209,39","11.08.2023 21:45:44"
"4183719258270","4853591868119","Bodily Injury","14522,08","11.08.2023 21:45:44"
"4158990895935","7933216087250","Property","25949,07","11.08.2023 21:45:44"
"7160063985741","472019727349","Bodily Injury","441,96","11.08.2023 21:45:44"
"9040969221317","1035072114282","Bodily Injury","2062,98","11.08.2023 21:45:44"
"537616322118","5305472855319","Property","3281,48","11.08.2023 21:45:44"
"8301365437862","6368138516494","Vehicle","32686,74","11.08.2023 21:45:44"
"2469251416470","6355280181156","Vehicle","29674,12","11.08.2023 21:45:44"
"3999028582104","1546394792522","Property","5291,02","11.08.2023 21:45:44"
"3684266094583","7222486431788","Property","46298,52","11.08.2023 21:45:44"
"3158987178910","8873079858342","Vehicle","974,71","11.08.2023 21:45:44"
"610505222345","2010289209714","Bodily Injury","45418,54","11.08.2023 21:45:44"
"7280602142626","6604038227104","Property","17941,69","11.08.2023 21:45:44"
"2708463533922","4749647060301","Bodily Injury","38752,97","11.08.2023 21:45:44"
"2878931752703","2841882149061","Vehicle","2697,02","11.08.2023 21:45:44"
"6834015340982","7094058083591","Vehicle","6426,50","11.08.2023 21:45:44"
"366381027963","8661672168601","Bodily Injury","31360,08","11.08.2023 21:45:44"
"9020557714956","5393216609540","Property","15886,46","11.08.2023 21:45:44"
"7275767755999","6863489227769","Bodily Injury","28668,32","11.08.2023 21:45:44"
"4329933145026","752193697405","Vehicle","33329,99","11.08.2023 21:45:44"
"8157837675088","8193779847584","Vehicle","38149,43","11.08.2023 21:45:44"
"9305524596164","7236509369731","Bodily Injury","27874,83","11.08.2023 21:45:44"
"529930843962","2338505971402","Bodily Injury","7761,20","11.08.2023 21:45:44"
"7941841247564","7740000392771","Property","37154,86","11.08.2023 21:45:44"
"4705911636660","8862619993222","Property","2646,33","11.08.2023 21:45:44"
"710522793338","2492904296882","Vehicle","1931,54","11.08.2023 21:45:44"
"5178315065985","897915121970","Bodily Injury","38722,67","11.08.2023 21:45:44"
"1542728940902","5091901172978","Vehicle","16881,36","11.08.2023 21:45:44"
"1714676532388","1933005925729","Property","30530,79","11.08.2023 21:45:44"
"4557314971416","6226095374574","Vehicle","38836,52","11.08.2023 21:45:44"
"638762271958","5705598749043","Property","19837,33","11.08.2023 21:45:44"
"2204853799620","5936861939493","Bodily Injury","47212,38","11.08.2023 21:45:44"
"9519007123387","2730463515227","Property","30535,31","11.08.2023 21:45:44"
"5443436993606","2881551505817","Bodily Injury","37176,78","11.08.2023 21:45:44"
"431223951977","9386432845574","Vehicle","49316,55","11.08.2023 21:45:44"
"5534789983974","7934838303944","Bodily Injury","43161,40","11.08.2023 21:45:44"
"4990124935950","7321295900066","Vehicle","11464,29","11.08.2023 21:45:44"
"5509631667623","9323724865217","Bodily Injury","10415,07","11.08.2023 21:45:44"
"5215752115854","9658186014851","Bodily Injury","42036,96","11.08.2023 21:45:44"
"6206856937710","4190525070141","Bodily Injury","43565,30","11.08.2023 21:45:44"
"6712898942461","3846111169088","Property","31500,34","11.08.2023 21:45:44"
"202888196670","8472459553527","Vehicle","8165,15","11.08.2023 21:45:44"
"1202431398408","9882733024383","Bodily Injury","5423,99","11.08.2023 21:45:44"
"682738349271","375680750988","Vehicle","34799,77","11.08.2023 21:45:44"
"1997650937247","8685131837694","Bodily Injury","4370,09","11.08.2023 21:45:44"
"3127480815292","4448182257635","Vehicle","37662,06","11.08.2023 21:45:44"
"1044545581154","3146795136587","Vehicle","9257,66","11.08.2023 21:45:44"
"7403046479871","8888620517237","Vehicle","27297,22","11.08.2023 21:45:44"
"8315059812971","1499062413403","Vehicle","3160,13","11.08.2023 21:45:44"
"4096150724108","5537560813802","Bodily Injury","13908,34","11.08.2023 21:45:44"
"9120189769996","2283377086719","Property","36330,45","11.08.2023 21:45:44"
"495287646796","4745575075351","Vehicle","43802,60","11.08.2023 21:45:44"
"1647691075529","5032577288131","Property","4572,37","11.08.2023 21:45:44"
"7479740963315","2308591417342","Property","30809,89","11.08.2023 21:45:44"
"1620785585896","4236288912163","Vehicle","41167,75","11.08.2023 21:45:44"
"2741628627006","7856528550180","Bodily Injury","3095,36","11.08.2023 21:45:44"
"2820854353037","8804681856762","Property","28135,69","11.08.2023 21:45:44"
"4721982970767","1884106439886","Vehicle","15516,56","11.08.2023 21:45:44"
"9952795646939","2557314979987","Vehicle","42195,06","11.08.2023 21:45:44"
"9288358284070","5879141258665","Property","39127,34","11.08.2023 21:45:44"
"2637802032444","1394039483496","Bodily Injury","45980,12","11.08.2023 21:45:44"
"8223862504860","5635499881167","Property","21100,70","11.08.2023 21:45:44"
"6657053454572","4779652941650","Bodily Injury","19926,71","11.08.2023 21:45:44"
"6393541525125","7110065343022","Bodily Injury","48480,82","11.08.2023 21:45:44"
"561421724028","4975990792627","Property","35597,07","11.08.2023 21:45:44"
"5781148241862","7588193484110","Property","44414,07","11.08.2023 21:45:44"
"2173535291281","3028506056583","Property","32142,29","11.08.2023 21:45:44"
"1906842378805","3655108500039","Property","11584,90","11.08.2023 21:45:44"
"9218919959751","4330385443029","Vehicle","47598,51","11.08.2023 21:45:44"
"5837798047762","9984253598372","Vehicle","26352,49","11.08.2023 21:45:44"
"9284959417700","7278314237957","Vehicle","14391,64","11.08.2023 21:45:44"
"5077161435614","4186355040692","Vehicle","12819,65","11.08.2023 21:45:44"
"2550003030916","9676477839678","Vehicle","44512,22","11.08.2023 21:45:44"
"1732170800974","8358076300621","Vehicle","2693,12","11.08.2023 21:45:44"
"9897681667964","6331682869808","Vehicle","45210,33","11.08.2023 21:45:44"
"5817830743355","5517607251672","Property","28702,56","11.08.2023 21:45:44"
"7553500616052","8599468705711","Vehicle","20489,69","11.08.2023 21:45:44"
"8565005552811","4416786488274","Bodily Injury","31016,56","12.08.2023 21:45:44"
"2832316031605","4772062281954","Bodily Injury","33573,15","12.08.2023 21:45:44"
"7307838420862","2164383982228","Bodily Injury","45881,77","12.08.2023 21:45:44"
"6930671504252","4046512209823","Property","2872,57","12.08.2023 21:45:44"
"9083588477465","297704183950","Vehicle","41868,74","12.08.2023 21:45:44"
"9134126744378","788682258972","Vehicle","15344,48","12.08.2023 21:45:44"
"8833638879784","4971797516782","Property","28472,67","12.08.2023 21:45:44"
"1358905242057","6166707371465","Bodily Injury","31975,37","12.08.2023 21:45:44"
"9486817201084","8920172032105","Property","45567,61","12.08.2023 21:45:44"
"2550497957127","2042622417947","Vehicle","44917,89","12.08.2023 21:45:44"
"2502573411012","4329247640187","Vehicle","42788,99","12.08.2023 21:45:44"
"9305209923429","2198219758529","Vehicle","5279,92","12.08.2023 21:45:44"
"3285961555982","8870297347021","Bodily Injury","10340,60","12.08.2023 21:45:44"
"8588035172773","1179826188031","Bodily Injury","30618,65","12.08.2023 21:45:44"
"3566707808809","4470578715756","Vehicle","47259,64","12.08.2023 21:45:44"
"4899498009632","789981639617","Bodily Injury","49273,89","12.08.2023 21:45:44"
"9578138250689","8698235177246","Vehicle","1806,26","12.08.2023 21:45:44"
"8737247079858","8419459551884","Vehicle","24330,36","12.08.2023 21:45:44"
"252178595514","5598299089016","Property","20129,78","12.08.2023 21:45:44"
"2455419980411","7964730968358","Property","36829,70","12.08.2023 21:45:44"
"609509571256","1690813734381","Vehicle","32180,44","12.08.2023 21:45:44"
"9149390561136","9030925056451","Bodily Injury","4990,89","12.08.2023 21:45:44"
"4207364296940","4279726574399","Vehicle","4990,68","12.08.2023 21:45:44"
"4501006580119","4393262207856","Vehicle","47899,83","12.08.2023 21:45:44"
"9592936609699","6748099629920","Bodily Injury","3174,99","12.08.2023 21:45:44"
"4827460204971","7048296851444","Vehicle","16068,71","12.08.2023 21:45:44"
"7879038518246","4108580965573","Property","1363,86","12.08.2023 21:45:44"
"8593819644731","4271203685985","Property","37709,67","12.08.2023 21:45:44"
"6697770310269","1806616085515","Vehicle","2694,00","12.08.2023 21:45:44"
"4188902352141","7376353419693","Bodily Injury","39496,85","12.08.2023 21:45:44"
"6658114052645","3263430578568","Property","3880,08","12.08.2023 21:45:44"
"2053830099497","4158225727709","Bodily Injury","36672,03","12.08.2023 21:45:44"
"2845107223368","5915177537094","Bodily Injury","49819,15","12.08.2023 21:45:44"
"7854767020800","438041521417","Bodily Injury","29094,36","12.08.2023 21:45:44"
"5732058439929","4337504926475","Property","15332,53","12.08.2023 21:45:44"
"981826435889","1481715204130","Bodily Injury","9119,28","12.08.2023 21:45:44"
"345028202783","315988998466","Vehicle","22213,14","12.08.2023 21:45:44"
"1407757710000","6669450861796","Vehicle","33705,89","12.08.2023 21:45:44"
"4652749046119","9514724251692","Property","47863,82","12.08.2023 21:45:44"
"582511601214","5316583233591","Property","5105,71","12.08.2023 21:45:44"
"4157886771579","8202136236772","Property","27496,08","12.08.2023 21:45:44"
"4662218786324","6637733955495","Vehicle","31923,11","12.08.2023 21:45:44"
"1156692257270","3121028197146","Property","19414,72","12.08.2023 21:45:44"
"2142778876750","5109659186752","Property","43280,50","12.08.2023 21:45:44"
"7623099674329","3416333230043","Vehicle","36820,00","12.08.2023 21:45:44"
"5074080703508","5512157228391","Bodily Injury","2696,54","12.08.2023 21:45:44"
"7313942478155","3961654012825","Vehicle","46162,22","12.08.2023 21:45:44"
"7821510692923","8576549354648","Bodily Injury","3798,08","12.08.2023 21:45:44"
"189915329141","5155340924291","Property","29125,93","12.08.2023 21:45:44"
"5095791121561","5211094056739","Property","34653,96","12.08.2023 21:45:44"
"5223414640168","300967714354","Bodily Injury","15419,48","12.08.2023 21:45:44"
"7723111208255","1978354678936","Property","47546,29","12.08.2023 21:45:44"
"5894953531870","5235363091539","Property","31217,94","12.08.2023 21:45:44"
"7720325240682","9948593892961","Property","12561,41","12.08.2023 21:45:44"
"5659039618940","5301276760936","Property","37726,82","12.08.2023 21:45:44"
"2516048371591","2503858808946","Vehicle","35583,54","12.08.2023 21:45:44"
"2713732248416","8444804586557","Property","26728,38","12.08.2023 21:45:44"
"5845574652715","2846727676193","Property","8958,82","12.08.2023 21:45:44"
"7008411110855","3887007359451","Vehicle","15969,28","12.08.2023 21:45:44"
"9119235345787","414551648540","Property","2295,84","12.08.2023 21:45:44"
"3101675559454","5995471455409","Property","44091,77","12.08.2023 21:45:44"
"9109318213116","6489282263546","Vehicle","6909,49","12.08.2023 21:45:44"
"7661889153528","2206307702690","Bodily Injury","16051,75","12.08.2023 21:45:44"
"7161729549584","5931509306954","Property","31402,41","12.08.2023 21:45:44"
"6748260726011","8363949474305","Vehicle","40600,20","12.08.2023 21:45:44"
"9217709712166","2088473379274","Property","31057,90","12.08.2023 21:45:44"
"4680191375449","8025191780403","Vehicle","13916,66","12.08.2023 21:45:44"
"9622006849529","7006309782967","Vehicle","8890,50","12.08.2023 21:45:44"
"2918043884144","4005917978791","Vehicle","44357,09","12.08.2023 21:45:44"
"7493013907352","3415329893420","Property","6072,58","12.08.2023 21:45:44"
"9707198370259","7540851271473","Bodily Injury","10051,51","12.08.2023 21:45:44"
"5376349773299","6813402212382","Bodily Injury","14190,00","12.08.2023 21:45:44"
"8638932524921","3236902630800","Property","28161,74","12.08.2023 21:45:44"
"5869952661826","7961394846430","Property","8661,01","12.08.2023 21:45:44"
"8438152616219","1066580636271","Bodily Injury","6460,01","12.08.2023 21:45:44"
"3614218456889","9306086740148","Bodily Injury","35870,63","12.08.2023 21:45:44"
"3082452379905","4334395555550","Bodily Injury","7260,00","12.08.2023 21:45:44"
"1127695697428","4366038040259","Property","10812,46","12.08.2023 21:45:44"
"1228546627843","8535345353450","Vehicle","34638,25","12.08.2023 21:45:44"
"6816521530619","4908525692922","Property","6850,04","12.08.2023 21:45:44"
"8934217384102","5919783195034","Bodily Injury","38472,71","12.08.2023 21:45:44"
"8611494885409","7726336131111","Property","34945,63","12.08.2023 21:45:44"
"2073125323155","6197582968438","Property","23705,25","12.08.2023 21:45:44"
"4109900883981","7721972069014","Vehicle","48474,42","12.08.2023 21:45:44"
"7630419440286","607132612763","Property","37528,85","12.08.2023 21:45:44"
"9757135277405","6211829120618","Property","37832,60","12.08.2023 21:45:44"
"428150106146","7168108808100","Bodily Injury","30168,64","12.08.2023 21:45:44"
"3665710814849","2110957494645","Bodily Injury","7884,30","12.08.2023 21:45:44"
"1108183868206","8614273559390","Vehicle","17694,49","12.08.2023 21:45:44"
"1069277851631","3694407563847","Property","37774,52","12.08.2023 21:45:44"
"9582822062833","2096809744206","Vehicle","18143,23","12.08.2023 21:45:44"
"4280388631600","9407023517382","Vehicle","24550,48","12.08.2023 21:45:44"
"1289135202164","5659045691368","Property","20202,63","12.08.2023 21:45:44"
"6239635326916","5022006372046","Property","1120,53","12.08.2023 21:45:44"
"6620776727330","5985012848745","Bodily Injury","28901,58","12.08.2023 21:45:44"
"2710019841464","6923147292010","Vehicle","48709,75","12.08.2023 21:45:44"
"4002920887642","9371383457173","Vehicle","30594,91","12.08.2023 21:45:44"
"2222210816301","6154921071078","Bodily Injury","33987,27","12.08.2023 21:45:44"
"4130880537957","5068320884990","Bodily Injury","12470,79","12.08.2023 21:45:44"
"9967779805941","2566921998386","Vehicle","8751,52","12.08.2023 21:45:44"
"8928122532989","7222990698352","Bodily Injury","25160,67","12.08.2023 21:45:44"
"4890913465061","8995377547919","Property","3264,52","12.08.2023 21:45:44"
"2430608496211","5904276429567","Vehicle","33406,54","12.08.2023 21:45:44"
"7494254868190","8286175012571","Vehicle","46627,73","12.08.2023 21:45:44"
"5170144604840","6289698626291","Bodily Injury","38533,30","12.08.2023 21:45:44"
"564097058824","5433567662112","Bodily Injury","49890,05","12.08.2023 21:45:44"
"2593035336769","9265344632222","Property","8200,85","12.08.2023 21:45:44"
"4591187057281","4506917763638","Property","27911,58","12.08.2023 21:45:44"
"3925874168552","323207116583","Bodily Injury","17075,71","12.08.2023 21:45:44"
"1651750184153","6337918160697","Property","31392,01","12.08.2023 21:45:44"
"9594630720058","7810924939749","Bodily Injury","46698,59","12.08.2023 21:45:44"
"8193273157516","6662223989734","Bodily Injury","20159,69","12.08.2023 21:45:44"
"9584356047654","253661008027","Vehicle","15398,59","12.08.2023 21:45:44"
"9378116968439","6695910993517","Vehicle","23947,36","12.08.2023 21:45:44"
"9031032161121","5994525060308","Bodily Injury","42416,62","12.08.2023 21:45:44"
"4706754649977","570990275217","Property","49956,88","12.08.2023 21:45:44"
"2889475456349","3497018789142","Bodily Injury","20329,83","12.08.2023 21:45:44"
"5336319571857","3928337744703","Bodily Injury","20755,19","12.08.2023 21:45:44"
"455307773174","3240483480987","Bodily Injury","20528,41","12.08.2023 21:45:44"
"7151657367311","6815980140292","Vehicle","39677,97","12.08.2023 21:45:44"
"778396272082","2637394805373","Bodily Injury","23735,64","12.08.2023 21:45:44"
"3510211310315","7765435349162","Bodily Injury","34536,08","12.08.2023 21:45:44"
"5657371233007","294646520858","Property","6043,01","12.08.2023 21:45:44"
"4303444595022","3726699003560","Bodily Injury","34115,44","12.08.2023 21:45:44"
"986524204587","6618521726164","Bodily Injury","26601,99","12.08.2023 21:45:44"
"1261054414941","6561993104814","Property","41223,77","12.08.2023 21:45:44"
"6631215395157","8599240600278","Bodily Injury","27669,01","12.08.2023 21:45:44"
"3494826408109","3921850401509","Property","34718,23","12.08.2023 21:45:44"
"7879522324491","6844093426942","Bodily Injury","43697,96","12.08.2023 21:45:44"
"5536659288745","7253403012714","Property","11669,30","12.08.2023 21:45:44"
"4088403138366","613687886330","Vehicle","20510,74","12.08.2023 21:45:44"
"1081984969251","6848893778689","Bodily Injury","32869,18","12.08.2023 21:45:44"
"4576453029835","367421804652","Vehicle","32396,72","12.08.2023 21:45:44"
"6686522218320","4066573619741","Property","9661,17","12.08.2023 21:45:44"
"2100473349024","771712042120","Property","9075,74","12.08.2023 21:45:44"
"8383165149175","3080918244477","Vehicle","1547,40","12.08.2023 21:45:44"
"8552086687900","8436586460972","Property","29801,88","12.08.2023 21:45:44"
"2765185962069","9328445254278","Bodily Injury","9846,49","12.08.2023 21:45:44"
"3373626845764","3809691919104","Property","2575,68","12.08.2023 21:45:44"
"3686975471519","4931095884364","Vehicle","49642,27","12.08.2023 21:45:44"
"3841685929856","282435472712","Vehicle","21078,04","12.08.2023 21:45:44"
"825205244103","1617958214859","Property","20918,87","12.08.2023 21:45:44"
"3807709605895","6434421903620","Bodily Injury","36708,85","12.08.2023 21:45:44"
"3734791747638","4511853968309","Vehicle","40287,58","12.08.2023 21:45:44"
"4924874902679","3425887109248","Property","32650,85","12.08.2023 21:45:44"
"4808835402955","3994401948211","Bodily Injury","8052,97","12.08.2023 21:45:44"
"6548231276848","9695918868516","Vehicle","21959,78","12.08.2023 21:45:44"
"2075391896116","7730872201520","Bodily Injury","15805,57","12.08.2023 21:45:44"
"2919406465159","2676826304605","Property","10458,23","12.08.2023 21:45:44"
"6013078271200","776732306504","Property","39054,69","12.08.2023 21:45:44"
"290497843677","4082685071225","Vehicle","10116,90","12.08.2023 21:45:44"
"121044120423","5636472907087","Bodily Injury","14613,18","12.08.2023 21:45:44"
"7444208095982","1924220111971","Vehicle","28862,50","12.08.2023 21:45:44"
"6446226081827","5915880437038","Vehicle","35487,14","12.08.2023 21:45:44"
"4683655177408","6446795620447","Vehicle","13752,56","12.08.2023 21:45:44"
"3110276151764","7512068020360","Vehicle","32831,72","12.08.2023 21:45:44"
"408721017478","7099684059701","Vehicle","34391,24","12.08.2023 21:45:44"
"6079428193395","4729181782957","Vehicle","797,37","12.08.2023 21:45:44"
"6551988906496","9654670718136","Property","25576,18","12.08.2023 21:45:44"
"1296471931464","3943561396711","Bodily Injury","20853,86","12.08.2023 21:45:44"
"6534799195665","314684198266","Vehicle","18114,34","12.08.2023 21:45:44"
"9320111770632","181241607873","Bodily Injury","47351,90","12.08.2023 21:45:44"
"5700084297349","9622668155281","Vehicle","28429,23","12.08.2023 21:45:44"
"3488392448699","3863069533396","Property","45457,04","12.08.2023 21:45:44"
"2736427049561","8238284090955","Vehicle","1620,59","12.08.2023 21:45:44"
"5824496412591","4344160877460","Vehicle","39829,29","12.08.2023 21:45:44"
"8751266620318","436695595183","Bodily Injury","37798,08","12.08.2023 21:45:44"
"9698616852241","5168654850433","Bodily Injury","31601,15","12.08.2023 21:45:44"
"5154115136443","3595808307727","Bodily Injury","32830,90","12.08.2023 21:45:44"
"6594907466849","1854918727605","Property","7347,18","12.08.2023 21:45:44"
"4165442567361","4724087303133","Vehicle","25015,28","12.08.2023 21:45:44"
"4475374969393","6358836174765","Vehicle","24033,45","12.08.2023 21:45:44"
"3529678408301","8490411551588","Bodily Injury","24581,05","12.08.2023 21:45:44"
"9657347310217","7548077401761","Property","24710,90","12.08.2023 21:45:44"
"6080591462271","776832251677","Vehicle","39454,78","12.08.2023 21:45:44"
"1466624879596","9905632762006","Vehicle","33986,08","12.08.2023 21:45:44"
"7420317659764","6363709827158","Bodily Injury","20587,97","12.08.2023 21:45:44"
"9300803690433","7071494093176","Property","11270,64","12.08.2023 21:45:44"
"957733270014","8902328566022","Bodily Injury","40312,62","12.08.2023 21:45:44"
"4400825204322","744163827335","Property","34364,41","12.08.2023 21:45:44"
"427918960057","7734240787080","Bodily Injury","15720,71","12.08.2023 21:45:44"
"738724056145","1123435270238","Vehicle","16539,59","12.08.2023 21:45:44"
"275744911906","2243288642684","Vehicle","34055,11","12.08.2023 21:45:44"
"4205535980944","9710170184798","Property","43076,63","12.08.2023 21:45:44"
"9506736312171","5079318721343","Vehicle","35977,97","12.08.2023 21:45:44"
"3615403344454","5128502848073","Vehicle","32847,33","12.08.2023 21:45:44"
"4482931299513","2127090715970","Vehicle","48893,00","12.08.2023 21:45:44"
"2775737799353","777792543574","Vehicle","2103,38","12.08.2023 21:45:44"
"3044960277891","4750476461513","Property","31513,10","12.08.2023 21:45:44"
"8148316734917","6614691612509","Property","262,42","12.08.2023 21:45:44"
"3159566509213","7630919381525","Vehicle","27202,62","12.08.2023 21:45:44"
"1819466643822","9369724697363","Bodily Injury","8635,76","12.08.2023 21:45:44"
"3263460071079","4985847535587","Vehicle","33274,39","12.08.2023 21:45:44"
"2446470991319","4630114830419","Property","41705,52","12.08.2023 21:45:44"
"3426358967206","4443590521348","Vehicle","2173,94","12.08.2023 21:45:44"
"2265992841737","3443674713749","Vehicle","11614,35","12.08.2023 21:45:44"
"5233039451391","4066699121788","Bodily Injury","22386,86","12.08.2023 21:45:44"
"7345484434090","6775387112508","Property","21788,09","12.08.2023 21:45:44"
"8474154327248","3590329098051","Property","21197,64","12.08.2023 21:45:44"
"6909852592096","8256651833200","Property","16434,77","12.08.2023 21:45:44"
"5633885899436","4416786488274","Property","35052,65","12.08.2023 21:45:44"
"7669051544610","4772062281954","Vehicle","10787,44","12.08.2023 21:45:44"
"2738178525527","2164383982228","Property","45838,78","12.08.2023 21:45:44"
"3917886757588","4046512209823","Property","7827,05","12.08.2023 21:45:44"
"7677743109950","297704183950","Property","38861,02","12.08.2023 21:45:44"
"1764386444297","788682258972","Vehicle","22504,90","12.08.2023 21:45:44"
"4256287226421","4971797516782","Property","23922,97","12.08.2023 21:45:44"
"2534838492780","6166707371465","Vehicle","43863,06","12.08.2023 21:45:44"
"7119078233244","8920172032105","Property","47611,03","12.08.2023 21:45:44"
"4156395472967","2042622417947","Bodily Injury","30370,94","12.08.2023 21:45:44"
"3529423173048","4329247640187","Property","2846,04","12.08.2023 21:45:44"
"6933763674458","2198219758529","Bodily Injury","13908,23","12.08.2023 21:45:44"
"4025047315490","8870297347021","Property","49781,65","12.08.2023 21:45:44"
"3580848224036","1179826188031","Property","17594,74","12.08.2023 21:45:44"
"1548633344124","4470578715756","Property","35171,57","12.08.2023 21:45:44"
"3748409670961","789981639617","Property","38928,92","12.08.2023 21:45:44"
"2239669478044","8698235177246","Property","23089,56","12.08.2023 21:45:44"
"8903057424015","8419459551884","Property","1014,85","12.08.2023 21:45:44"
"9003305888814","5598299089016","Bodily Injury","27650,26","12.08.2023 21:45:44"
"2982298178504","7964730968358","Property","22323,11","12.08.2023 21:45:44"
"2462999995903","1690813734381","Vehicle","29211,44","12.08.2023 21:45:44"
"8122435993530","9030925056451","Property","32348,72","12.08.2023 21:45:44"
"7639627704103","4279726574399","Property","26269,52","12.08.2023 21:45:44"
"8955237168002","4393262207856","Vehicle","42929,20","12.08.2023 21:45:44"
"9291910372761","6748099629920","Vehicle","22728,27","12.08.2023 21:45:44"
"8850342404534","7048296851444","Property","30015,49","12.08.2023 21:45:44"
"7989773358673","4108580965573","Vehicle","15254,02","12.08.2023 21:45:44"
"5801924528537","4271203685985","Bodily Injury","4034,09","12.08.2023 21:45:44"
"2569205199338","1806616085515","Bodily Injury","47271,41","12.08.2023 21:45:44"
"5654217490598","7376353419693","Vehicle","11966,28","12.08.2023 21:45:44"
"8975405701508","3263430578568","Vehicle","20303,48","12.08.2023 21:45:44"
"8993346770672","4158225727709","Vehicle","8946,82","12.08.2023 21:45:44"
"2481570704300","5915177537094","Bodily Injury","48968,33","12.08.2023 21:45:44"
"8685792004219","438041521417","Vehicle","38265,20","12.08.2023 21:45:44"
"3702109645159","4337504926475","Bodily Injury","10551,31","12.08.2023 21:45:44"
"7717073239951","1481715204130","Vehicle","20066,72","12.08.2023 21:45:44"
"4190876774273","315988998466","Vehicle","25338,30","12.08.2023 21:45:44"
"7234860896487","6669450861796","Bodily Injury","11468,11","12.08.2023 21:45:44"
"8824564154390","9514724251692","Bodily Injury","8490,71","12.08.2023 21:45:44"
"7642905902945","5316583233591","Bodily Injury","45057,21","12.08.2023 21:45:44"
"3174931037464","8202136236772","Bodily Injury","7882,43","12.08.2023 21:45:44"
"5126445721663","6637733955495","Bodily Injury","36663,44","12.08.2023 21:45:44"
"6985495252710","3121028197146","Bodily Injury","21052,37","12.08.2023 21:45:44"
"7293751442802","5109659186752","Vehicle","21528,40","12.08.2023 21:45:44"
"328225112272","3416333230043","Property","7383,10","12.08.2023 21:45:44"
"9852770100249","5512157228391","Property","33897,01","12.08.2023 21:45:44"
"9000962927994","3961654012825","Vehicle","16920,33","12.08.2023 21:45:44"
"5092369380642","8576549354648","Bodily Injury","35051,23","12.08.2023 21:45:44"
"393443275607","5155340924291","Property","24732,78","12.08.2023 21:45:44"
"8491367604300","5211094056739","Vehicle","38278,09","12.08.2023 21:45:44"
"8506645032330","300967714354","Vehicle","49010,72","12.08.2023 21:45:44"
"7121087369204","1978354678936","Bodily Injury","35056,63","12.08.2023 21:45:44"
"7556384572179","5235363091539","Vehicle","31625,18","12.08.2023 21:45:44"
"286419959436","9948593892961","Vehicle","34035,69","12.08.2023 21:45:44"
"4908526025734","5301276760936","Vehicle","12648,64","12.08.2023 21:45:44"
"6356614270071","2503858808946","Property","19018,36","12.08.2023 21:45:44"
"9596796545812","8444804586557","Vehicle","48418,32","12.08.2023 21:45:44"
"1555422430052","2846727676193","Vehicle","45440,18","12.08.2023 21:45:44"
"4547719599487","3887007359451","Vehicle","47880,42","12.08.2023 21:45:44"
"2557920436546","414551648540","Bodily Injury","44864,98","12.08.2023 21:45:44"
"4279368418035","5995471455409","Bodily Injury","36820,16","12.08.2023 21:45:44"
"328787146796","6489282263546","Property","35513,82","12.08.2023 21:45:44"
"4286691112869","2206307702690","Vehicle","3842,87","12.08.2023 21:45:44"
"5107779826157","5931509306954","Vehicle","12805,58","12.08.2023 21:45:44"
"3574280855598","8363949474305","Property","16579,86","12.08.2023 21:45:44"
"6644566200207","2088473379274","Vehicle","22154,46","12.08.2023 21:45:44"
"6228025239377","8025191780403","Vehicle","23683,45","12.08.2023 21:45:44"
"4114002341355","7006309782967","Bodily Injury","35915,19","12.08.2023 21:45:44"
"1716710574721","4005917978791","Property","39935,46","12.08.2023 21:45:44"
"4789942773360","3415329893420","Property","23751,34","12.08.2023 21:45:44"
"403769344101","7540851271473","Bodily Injury","30790,79","12.08.2023 21:45:44"
"856975513715","6813402212382","Bodily Injury","9828,00","12.08.2023 21:45:44"
"9396596114486","3236902630800","Vehicle","16026,12","12.08.2023 21:45:44"
"7756854879237","7961394846430","Vehicle","32933,52","12.08.2023 21:45:44"
"2142265412872","1066580636271","Property","20559,63","12.08.2023 21:45:44"
"216727436802","9306086740148","Bodily Injury","40462,55","12.08.2023 21:45:44"
"4380168911303","4334395555550","Property","28871,37","12.08.2023 21:45:44"
"173296540681","4366038040259","Bodily Injury","21583,06","12.08.2023 21:45:44"
"5222556240440","8535345353450","Property","3885,29","12.08.2023 21:45:44"
"7060081335597","4908525692922","Bodily Injury","14458,32","12.08.2023 21:45:44"
"4448073384797","5919783195034","Bodily Injury","27529,66","12.08.2023 21:45:44"
"5129198050484","7726336131111","Property","17397,88","12.08.2023 21:45:44"
